actual,predicted,correct,timestamp,model_used
U,K,False,1747424000.639619,model1
U,K,False,1747424000.8406198,model1
U,K,False,1747424000.987463,model1
U,K,False,1747424001.1349294,model1
U,K,False,1747424001.2867565,model1
U,K,False,1747424001.4387956,model1
U,K,False,1747424001.58677,model1
U,K,False,1747424001.7325861,model1
U,K,False,1747424001.8829246,model1
U,K,False,1747424002.0351691,model1
U,U,True,1747424002.1846352,model2
U,K,False,1747424002.33455,model1
U,U,True,1747424002.483286,model2
U,K,False,1747424002.6405747,model1
U,K,False,1747424002.7879965,model1
U,K,False,1747424002.936478,model1
U,K,False,1747424003.0853164,model1
U,K,False,1747424003.2296734,model1
U,K,False,1747424003.3734598,model1
U,K,False,1747424003.5162303,model1
U,K,False,1747424003.660834,model1
U,K,False,1747424003.8030202,model1
U,K,False,1747424003.9493043,model1
U,K,False,1747424004.0948064,model1
U,K,False,1747424004.2406676,model1
U,K,False,1747424004.3897016,model1
U,K,False,1747424004.539709,model1
U,K,False,1747424004.6925461,model1
U,K,False,1747424004.8442657,model1
U,K,False,1747424005.0069058,model1
U,K,False,1747424005.150799,model1
U,K,False,1747424005.2978091,model1
U,K,False,1747424005.4456525,model1
U,K,False,1747424005.5952978,model1
U,K,False,1747424005.7430763,model1
U,K,False,1747424005.8877633,model1
U,K,False,1747424006.034575,model1
U,K,False,1747424006.1814146,model1
U,K,False,1747424006.330121,model1
U,K,False,1747424006.4848785,model1
U,K,False,1747424006.6318407,model1
U,U,True,1747424006.7765446,model2
U,K,False,1747424006.9200644,model1
U,K,False,1747424007.0663564,model1
U,V,False,1747424007.2183235,model2
U,V,False,1747424007.3956673,model2
U,V,False,1747424007.5424376,model2
U,V,False,1747424007.6880927,model2
U,V,False,1747424007.8351521,model2
U,V,False,1747424007.980636,model2
U,K,False,1747424008.1268406,model1
U,V,False,1747424008.2749527,model2
U,K,False,1747424008.4226053,model1
U,K,False,1747424008.569079,model1
U,K,False,1747424008.7154503,model1
U,K,False,1747424008.864222,model1
U,K,False,1747424009.0063286,model1
U,K,False,1747424009.1548257,model1
U,K,False,1747424009.3000197,model1
U,K,False,1747424009.4541833,model1
U,U,True,1747424009.6078503,model2
U,K,False,1747424009.773501,model1
U,K,False,1747424009.928698,model1
U,K,False,1747424010.0749846,model1
U,K,False,1747424010.219724,model1
U,K,False,1747424010.3666885,model1
U,K,False,1747424010.5128636,model1
U,K,False,1747424010.6587086,model1
U,K,False,1747424010.8065906,model1
U,K,False,1747424010.9584777,model1
U,K,False,1747424011.1061733,model1
U,K,False,1747424011.2587335,model1
U,K,False,1747424011.407845,model1
U,K,False,1747424011.5578187,model1
U,K,False,1747424011.711357,model1
U,K,False,1747424011.8642704,model1
U,K,False,1747424012.016946,model1
U,K,False,1747424012.1756241,model1
U,K,False,1747424012.3355868,model1
U,K,False,1747424012.4795113,model1
U,K,False,1747424012.6267402,model1
U,K,False,1747424012.7711957,model1
U,K,False,1747424012.9155116,model1
U,K,False,1747424013.0593777,model1
U,K,False,1747424013.2064335,model1
U,K,False,1747424013.363475,model1
U,K,False,1747424013.5118508,model1
U,K,False,1747424013.6559727,model1
U,K,False,1747424013.8040652,model1
U,K,False,1747424013.949503,model1
U,K,False,1747424014.1090815,model1
U,K,False,1747424014.2559597,model1
U,K,False,1747424014.4043863,model1
U,K,False,1747424014.5580816,model1
U,K,False,1747424014.709555,model1
U,K,False,1747424014.8584476,model1
U,K,False,1747424015.0036979,model1
U,K,False,1747424015.1487207,model1
U,K,False,1747424015.293724,model1
U,K,False,1747424015.4401152,model1
U,K,False,1747424015.5842133,model1
U,K,False,1747424015.7280748,model1
U,K,False,1747424015.8776476,model1
U,K,False,1747424016.0230298,model1
U,K,False,1747424016.170515,model1
U,K,False,1747424016.3187077,model1
U,K,False,1747424016.4669516,model1
U,K,False,1747424016.6302783,model1
U,K,False,1747424016.78078,model1
U,K,False,1747424016.9366384,model1
U,K,False,1747424017.0898275,model1
U,R,False,1747424017.2389424,model2
U,R,False,1747424017.3946626,model2
U,V,False,1747424017.5491655,model2
U,R,False,1747424017.700186,model2
U,D,False,1747424017.8492181,model1
U,D,False,1747424017.9972107,model1
U,K,False,1747424018.1394076,model1
U,V,False,1747424018.281759,model2
U,K,False,1747424018.4282181,model1
U,K,False,1747424018.5730083,model1
U,K,False,1747424018.719575,model1
U,K,False,1747424018.8651087,model1
U,K,False,1747424019.0112793,model1
U,K,False,1747424019.1632924,model1
U,K,False,1747424019.3118563,model1
U,K,False,1747424019.4594083,model1
U,K,False,1747424019.610674,model1
U,K,False,1747424019.7589793,model1
U,K,False,1747424019.907076,model1
U,K,False,1747424020.051118,model1
U,K,False,1747424020.1975558,model1
U,K,False,1747424020.3413348,model1
U,K,False,1747424020.485754,model1
U,K,False,1747424020.6292014,model1
U,K,False,1747424020.7710116,model1
U,K,False,1747424020.9153876,model1
U,K,False,1747424021.064233,model1
U,K,False,1747424021.209808,model1
U,K,False,1747424021.3573337,model1
U,K,False,1747424021.5178323,model1
U,K,False,1747424021.6647363,model1
U,K,False,1747424021.8611958,model1
U,K,False,1747424022.011533,model1
U,K,False,1747424022.1632721,model1
U,K,False,1747424022.3245115,model1
U,K,False,1747424022.4715862,model1
U,K,False,1747424022.6176617,model1
U,K,False,1747424022.7596152,model1
U,K,False,1747424022.9035292,model1
U,K,False,1747424023.047989,model1
U,K,False,1747424023.2012877,model1
U,K,False,1747424023.3486826,model1
U,K,False,1747424023.4976711,model1
U,K,False,1747424023.6542408,model1
U,K,False,1747424023.802121,model1
U,K,False,1747424023.9592285,model1
U,K,False,1747424024.1057227,model1
U,K,False,1747424024.2494752,model1
U,K,False,1747424024.3977594,model1
U,K,False,1747424024.5480826,model1
U,K,False,1747424024.6981258,model1
U,K,False,1747424024.8402393,model1
U,M,False,1747424024.9853582,model2
U,M,False,1747424025.1317925,model2
U,M,False,1747424025.2776408,model2
U,M,False,1747424025.4261174,model2
U,M,False,1747424025.5734112,model2
U,K,False,1747424025.7207778,model1
U,K,False,1747424025.8622508,model1
U,K,False,1747424026.0086975,model1
U,V,False,1747424026.1555676,model2
U,V,False,1747424026.3020506,model2
U,V,False,1747424026.464892,model2
U,V,False,1747424026.6117592,model2
U,V,False,1747424026.7551155,model2
U,V,False,1747424026.9056454,model2
U,V,False,1747424027.0530186,model2
U,V,False,1747424027.1985738,model2
U,V,False,1747424027.3458457,model2
U,V,False,1747424027.497843,model2
U,K,False,1747424027.647657,model1
U,K,False,1747424027.7952995,model1
U,L,False,1747424027.9401512,model1
U,A,False,1747424038.4434323,model1
U,M,False,1747424038.6631927,model2
U,M,False,1747424038.8427765,model2
U,K,False,1747424038.9949155,model1
U,K,False,1747424039.1445222,model1
U,K,False,1747424039.2949073,model1
U,K,False,1747424039.4460208,model1
U,K,False,1747424039.5938182,model1
U,K,False,1747424039.737908,model1
U,K,False,1747424039.8840187,model1
U,K,False,1747424040.029716,model1
U,K,False,1747424040.1762908,model1
U,K,False,1747424040.324664,model1
U,K,False,1747424040.4723635,model1
U,K,False,1747424040.619143,model1
U,K,False,1747424040.765734,model1
U,K,False,1747424040.9107697,model1
U,K,False,1747424041.0638776,model1
U,K,False,1747424041.2136116,model1
U,K,False,1747424041.384644,model1
U,K,False,1747424041.561255,model1
U,K,False,1747424041.7278051,model1
U,K,False,1747424041.8898532,model1
U,V,False,1747424042.053048,model2
U,V,False,1747424042.2070026,model2
U,V,False,1747424042.3622832,model2
U,V,False,1747424042.513424,model2
U,V,False,1747424042.6583364,model2
U,V,False,1747424042.804885,model2
U,V,False,1747424042.947976,model2
U,V,False,1747424043.0993586,model2
U,K,False,1747424043.2534006,model1
U,K,False,1747424043.4179409,model1
U,K,False,1747424043.5664778,model1
U,K,False,1747424043.7144525,model1
U,K,False,1747424043.8622947,model1
U,K,False,1747424044.018434,model1
U,K,False,1747424044.1678097,model1
U,K,False,1747424044.3186,model1
U,K,False,1747424044.4648893,model1
U,K,False,1747424044.6080484,model1
U,K,False,1747424044.7547114,model1
U,K,False,1747424044.9062161,model1
U,K,False,1747424045.051069,model1
U,K,False,1747424045.1978168,model1
U,K,False,1747424045.3461845,model1
U,K,False,1747424045.4930503,model1
U,K,False,1747424045.642215,model1
U,K,False,1747424045.8016863,model1
U,K,False,1747424045.9485257,model1
U,K,False,1747424046.0925963,model1
U,K,False,1747424046.2367094,model1
U,K,False,1747424046.382175,model1
U,M,False,1747424055.5275424,model2
U,L,False,1747424055.6933832,model1
U,K,False,1747424055.902186,model1
U,R,False,1747424056.0826757,model2
U,K,False,1747424056.2283237,model1
U,K,False,1747424056.374346,model1
U,K,False,1747424056.523029,model1
U,K,False,1747424056.6734765,model1
U,K,False,1747424056.8826802,model1
U,K,False,1747424057.0354016,model1
U,K,False,1747424057.1845734,model1
U,K,False,1747424057.3317335,model1
U,K,False,1747424057.4864109,model1
U,K,False,1747424057.630892,model1
U,K,False,1747424057.7784603,model1
U,K,False,1747424057.9273586,model1
U,K,False,1747424058.0731275,model1
U,K,False,1747424058.2188802,model1
U,K,False,1747424058.3616228,model1
U,K,False,1747424058.508062,model1
U,K,False,1747424058.655064,model1
U,K,False,1747424058.8095748,model1
U,K,False,1747424058.9662085,model1
U,K,False,1747424059.1137118,model1
U,K,False,1747424059.2614605,model1
U,K,False,1747424059.4337234,model1
U,K,False,1747424059.5867138,model1
U,K,False,1747424059.7369235,model1
U,K,False,1747424059.8872712,model1
U,K,False,1747424060.034785,model1
U,K,False,1747424060.1811364,model1
U,K,False,1747424060.3264346,model1
U,K,False,1747424060.472379,model1
U,K,False,1747424060.617154,model1
U,K,False,1747424060.7647724,model1
U,K,False,1747424060.90881,model1
U,K,False,1747424061.0563366,model1
U,K,False,1747424061.2039766,model1
U,K,False,1747424061.3483136,model1
U,K,False,1747424061.4932468,model1
U,K,False,1747424061.641963,model1
U,K,False,1747424061.8112047,model1
U,K,False,1747424061.9615374,model1
U,K,False,1747424062.1138556,model1
U,K,False,1747424062.2601125,model1
U,K,False,1747424062.4065716,model1
U,M,False,1747424062.5508156,model2
U,M,False,1747424062.6984825,model2
U,M,False,1747424062.8946135,model2
U,K,False,1747424063.0469034,model1
U,K,False,1747424063.1997817,model1
U,K,False,1747424063.3518896,model1
U,K,False,1747424063.5063324,model1
U,K,False,1747424063.6551406,model1
U,K,False,1747424063.8011806,model1
U,K,False,1747424063.9477832,model1
U,K,False,1747424064.1245456,model1
U,K,False,1747424064.271004,model1
U,K,False,1747424064.4274306,model1
U,K,False,1747424064.5911274,model1
U,K,False,1747424064.7416606,model1
U,K,False,1747424064.890593,model1
U,K,False,1747424065.0395272,model1
U,B,False,1747424087.9933002,model1
U,K,False,1747424088.171052,model1
U,K,False,1747424088.3435895,model1
U,K,False,1747424088.488029,model1
U,K,False,1747424088.6376226,model1
U,K,False,1747424088.784165,model1
U,K,False,1747424088.9296155,model1
U,K,False,1747424089.0927799,model1
U,K,False,1747424089.241589,model1
U,K,False,1747424089.386749,model1
U,K,False,1747424089.5420845,model1
U,K,False,1747424089.6939137,model1
U,K,False,1747424089.8592947,model1
U,K,False,1747424090.0315785,model1
U,K,False,1747424090.184811,model1
U,K,False,1747424090.3399749,model1
U,K,False,1747424090.5015628,model1
U,K,False,1747424090.6576147,model1
U,K,False,1747424090.8068414,model1
U,K,False,1747424090.95134,model1
U,K,False,1747424091.100461,model1
U,K,False,1747424091.2657099,model1
U,K,False,1747424091.4147425,model1
U,K,False,1747424091.5621188,model1
U,K,False,1747424091.706257,model1
U,K,False,1747424091.8510182,model1
U,K,False,1747424091.9988823,model1
U,K,False,1747424092.1458569,model1
U,K,False,1747424092.296612,model1
U,K,False,1747424092.449079,model1
U,K,False,1747424092.6013863,model1
U,K,False,1747424092.7472568,model1
U,K,False,1747424092.8977268,model1
U,K,False,1747424093.045843,model1
U,M,False,1747424093.1931636,model2
U,M,False,1747424093.3404179,model2
U,M,False,1747424093.486593,model2
U,X,False,1747424093.654926,model2
U,M,False,1747424093.799687,model2
U,M,False,1747424093.9445953,model2
U,M,False,1747424094.0915792,model2
U,B,False,1747424094.2400198,model1
U,X,False,1747424094.385965,model2
U,K,False,1747424094.5340624,model1
U,K,False,1747424094.681456,model1
U,K,False,1747424094.8380094,model1
U,K,False,1747424094.9936976,model1
U,K,False,1747424095.143029,model1
U,K,False,1747424095.293507,model1
U,K,False,1747424095.4368095,model1
U,K,False,1747424095.5853908,model1
U,K,False,1747424095.7601268,model1
U,V,False,1747424095.9103127,model2
U,V,False,1747424096.0670514,model2
U,V,False,1747424096.220691,model2
U,V,False,1747424096.3698661,model2
U,V,False,1747424096.5184517,model2
U,V,False,1747424096.6649907,model2
U,V,False,1747424096.8129263,model2
U,V,False,1747424096.9591234,model2
U,V,False,1747424097.1037922,model2
U,K,False,1747424097.253,model1
U,K,False,1747424097.4101653,model1
U,K,False,1747424097.5652735,model1
U,K,False,1747424097.7120562,model1
U,K,False,1747424097.855071,model1
U,K,False,1747424097.9989324,model1
U,K,False,1747424098.1618586,model1
U,K,False,1747424098.309281,model1
U,K,False,1747424098.458171,model1
U,M,False,1747424098.603734,model2
V,M,False,1747424103.8190594,model2
V,V,True,1747424103.965583,model2
V,K,False,1747424104.1113484,model1
V,K,False,1747424104.2559693,model1
V,V,True,1747424104.4021473,model2
V,V,True,1747424104.5478692,model2
V,V,True,1747424104.6959505,model2
V,V,True,1747424104.8667388,model2
V,V,True,1747424105.0213802,model2
V,V,True,1747424105.1706293,model2
V,V,True,1747424105.3201728,model2
V,V,True,1747424105.4703965,model2
V,V,True,1747424105.6361754,model2
V,V,True,1747424105.7900288,model2
V,V,True,1747424105.9397259,model2
V,V,True,1747424106.0908103,model2
V,V,True,1747424106.252734,model2
V,V,True,1747424106.399061,model2
V,V,True,1747424106.542609,model2
V,V,True,1747424106.6917663,model2
V,V,True,1747424106.8377633,model2
V,V,True,1747424106.9832044,model2
V,V,True,1747424107.1332786,model2
V,V,True,1747424107.283904,model2
V,V,True,1747424107.440745,model2
V,V,True,1747424107.5929124,model2
V,V,True,1747424107.7455547,model2
V,V,True,1747424107.9012463,model2
V,V,True,1747424108.0513976,model2
V,V,True,1747424108.2022195,model2
V,V,True,1747424108.3523266,model2
V,V,True,1747424108.4995077,model2
V,V,True,1747424108.6457474,model2
V,V,True,1747424108.7928727,model2
V,V,True,1747424108.938446,model2
V,V,True,1747424109.0861936,model2
V,V,True,1747424109.2315705,model2
V,V,True,1747424109.3823009,model2
V,V,True,1747424109.5350578,model2
V,V,True,1747424109.6869457,model2
V,V,True,1747424109.843587,model2
V,V,True,1747424109.998706,model2
V,V,True,1747424110.1539102,model2
V,V,True,1747424110.3204215,model2
V,V,True,1747424110.472793,model2
V,V,True,1747424110.620535,model2
V,V,True,1747424110.7697005,model2
V,V,True,1747424110.9157174,model2
V,V,True,1747424111.0644236,model2
V,V,True,1747424111.2147942,model2
V,V,True,1747424111.363572,model2
V,V,True,1747424111.5170026,model2
V,V,True,1747424111.6662278,model2
V,V,True,1747424111.8172038,model2
V,V,True,1747424111.963523,model2
V,V,True,1747424112.1606946,model2
V,V,True,1747424112.3135395,model2
V,V,True,1747424112.474057,model2
V,V,True,1747424112.643578,model2
V,V,True,1747424112.7875996,model2
V,V,True,1747424112.9340405,model2
V,V,True,1747424113.0813057,model2
V,V,True,1747424113.2277822,model2
V,V,True,1747424113.3731732,model2
V,V,True,1747424113.5181665,model2
V,V,True,1747424113.6627746,model2
V,K,False,1747424113.8083134,model1
V,V,True,1747424113.9530377,model2
W,M,False,1747424117.3557057,model2
W,L,False,1747424117.5021389,model1
W,R,False,1747424118.3226388,model2
W,B,False,1747424118.466816,model1
W,W,True,1747424118.6138663,model2
W,W,True,1747424118.7700357,model2
W,W,True,1747424118.9178638,model2
W,W,True,1747424119.0619893,model2
W,W,True,1747424119.2059853,model2
W,W,True,1747424119.3523958,model2
W,W,True,1747424119.4992743,model2
W,W,True,1747424119.6459584,model2
W,W,True,1747424119.7972543,model2
W,W,True,1747424119.9496,model2
W,W,True,1747424120.0978734,model2
W,W,True,1747424120.247619,model2
W,W,True,1747424120.3960233,model2
W,W,True,1747424120.5376287,model2
W,W,True,1747424120.6876528,model2
W,W,True,1747424120.8359513,model2
W,W,True,1747424120.9822583,model2
W,W,True,1747424121.1487498,model2
W,W,True,1747424121.2933102,model2
W,W,True,1747424121.4414346,model2
W,W,True,1747424121.5885365,model2
W,W,True,1747424121.7379515,model2
W,W,True,1747424121.8953748,model2
W,W,True,1747424122.0450509,model2
W,M,False,1747424122.1939762,model2
X,M,False,1747424133.5957701,model2
X,X,True,1747424133.7413907,model2
X,D,False,1747424133.9340532,model1
X,L,False,1747424134.08427,model1
X,L,False,1747424134.2295718,model1
X,L,False,1747424134.3758187,model1
X,L,False,1747424134.5232966,model1
X,L,False,1747424134.6859012,model1
X,L,False,1747424134.8447146,model1
X,O,False,1747424134.997618,model2
X,O,False,1747424135.1489353,model2
X,O,False,1747424135.2973385,model2
X,O,False,1747424135.4556518,model2
X,O,False,1747424135.6058798,model2
X,D,False,1747424135.7533581,model1
X,D,False,1747424135.903397,model1
X,D,False,1747424136.0539591,model1
X,D,False,1747424136.2051451,model1
X,G,False,1747424136.3591926,model1
X,P,False,1747424136.5077767,model2
X,P,False,1747424136.6719942,model2
X,P,False,1747424136.8216646,model2
X,P,False,1747424136.9646697,model2
X,G,False,1747424137.1129305,model1
X,O,False,1747424137.2627711,model2
X,O,False,1747424137.4128668,model2
X,G,False,1747424137.5623517,model1
X,O,False,1747424137.7213614,model2
X,Z,False,1747424137.8773627,model2
X,Z,False,1747424138.0272005,model2
X,Z,False,1747424138.175403,model2
X,G,False,1747424138.323805,model1
X,P,False,1747424138.472894,model2
X,P,False,1747424138.6168542,model2
X,P,False,1747424138.762648,model2
X,P,False,1747424138.9068866,model2
X,P,False,1747424139.072372,model2
X,P,False,1747424139.2192924,model2
X,P,False,1747424139.3649988,model2
X,P,False,1747424139.5155694,model2
X,P,False,1747424139.6620224,model2
X,P,False,1747424139.810935,model2
X,P,False,1747424139.9682968,model2
X,P,False,1747424140.1343503,model2
X,P,False,1747424140.2904115,model2
X,P,False,1747424140.437252,model2
X,P,False,1747424140.585739,model2
X,P,False,1747424140.728796,model2
X,P,False,1747424140.8785913,model2
X,P,False,1747424141.0290327,model2
X,P,False,1747424141.1759567,model2
X,P,False,1747424141.325709,model2
X,P,False,1747424141.4980223,model2
X,P,False,1747424141.6477103,model2
X,P,False,1747424141.798185,model2
X,P,False,1747424141.947056,model2
X,P,False,1747424142.0992658,model2
X,P,False,1747424142.2456315,model2
X,P,False,1747424142.401959,model2
X,P,False,1747424142.55304,model2
X,P,False,1747424142.727927,model2
X,P,False,1747424142.8913252,model2
X,P,False,1747424143.0604513,model2
X,P,False,1747424143.2181878,model2
X,P,False,1747424143.3858664,model2
X,P,False,1747424143.5356636,model2
X,M,False,1747424145.6466599,model2
X,M,False,1747424145.8347592,model2
X,M,False,1747424151.0205052,model2
X,M,False,1747424151.3099108,model2
X,M,False,1747424151.4628224,model2
X,M,False,1747424151.6350164,model2
X,M,False,1747424151.8337333,model2
X,M,False,1747424151.9918077,model2
X,M,False,1747424152.1478388,model2
X,M,False,1747424152.318571,model2
X,M,False,1747424152.511156,model2
X,M,False,1747424152.6730332,model2
X,M,False,1747424152.8401377,model2
X,M,False,1747424152.9996228,model2
X,M,False,1747424153.1484318,model2
X,M,False,1747424153.2988892,model2
X,M,False,1747424153.4635873,model2
X,M,False,1747424153.6768153,model2
X,M,False,1747424153.8806517,model2
X,M,False,1747424154.113039,model2
X,M,False,1747424154.317009,model2
X,M,False,1747424154.528278,model2
X,M,False,1747424154.7210371,model2
X,M,False,1747424154.9615517,model2
X,A,False,1747424155.1483002,model1
X,M,False,1747424155.3468833,model2
X,M,False,1747424155.618884,model2
X,A,False,1747424155.8476126,model1
X,A,False,1747424156.0474775,model1
X,A,False,1747424156.3089905,model1
X,M,False,1747424156.590005,model2
X,M,False,1747424156.8026295,model2
X,M,False,1747424157.0230756,model2
X,M,False,1747424157.2435455,model2
X,M,False,1747424157.4983232,model2
X,M,False,1747424157.7290945,model2
X,M,False,1747424157.9322834,model2
X,M,False,1747424158.163969,model2
X,M,False,1747424158.366339,model2
X,M,False,1747424158.5744855,model2
X,A,False,1747424158.787951,model1
X,A,False,1747424159.0306294,model1
X,M,False,1747424159.240904,model2
X,M,False,1747424159.4414816,model2
X,M,False,1747424159.646768,model2
X,M,False,1747424159.8741684,model2
X,M,False,1747424160.1266217,model2
X,M,False,1747424160.3710146,model2
X,M,False,1747424160.6110606,model2
X,M,False,1747424160.835687,model2
X,A,False,1747424161.0554693,model1
X,M,False,1747424161.2791376,model2
X,A,False,1747424161.5428212,model1
X,M,False,1747424161.9471278,model2
X,A,False,1747424162.5172696,model1
X,A,False,1747424163.0767014,model1
X,M,False,1747424163.5682073,model2
X,M,False,1747424164.1480405,model2
X,M,False,1747424164.4175613,model2
X,M,False,1747424164.680087,model2
X,M,False,1747424164.9195943,model2
X,M,False,1747424165.2401187,model2
X,M,False,1747424165.5240119,model2
X,M,False,1747424165.8556569,model2
X,M,False,1747424166.2138455,model2
X,M,False,1747424166.5218039,model2
X,M,False,1747424166.8056054,model2
X,M,False,1747424167.0669067,model2
X,M,False,1747424167.3112724,model2
X,M,False,1747424167.604278,model2
X,M,False,1747424168.7123997,model2
X,A,False,1747424169.241832,model1
X,L,False,1747424491.6332657,model1
X,O,False,1747424491.888005,model2
X,H,False,1747424492.2708035,model1
X,D,False,1747424492.5028577,model1
X,M,False,1747424492.7232358,model2
X,D,False,1747424492.9411514,model1
X,M,False,1747424493.189458,model2
X,M,False,1747424493.3951702,model2
X,O,False,1747424493.6636293,model2
X,O,False,1747424493.8971546,model2
X,O,False,1747424494.1316566,model2
X,O,False,1747424494.40326,model2
X,O,False,1747424494.6403494,model2
X,O,False,1747424494.841599,model2
X,O,False,1747424495.0802758,model2
X,O,False,1747424495.297298,model2
X,I,False,1747424495.5145524,model1
X,O,False,1747424495.7417355,model2
X,O,False,1747424495.9266071,model2
X,O,False,1747424496.1064985,model2
X,O,False,1747424496.268668,model2
X,O,False,1747424496.445912,model2
X,O,False,1747424496.6037269,model2
X,O,False,1747424496.7758896,model2
X,O,False,1747424496.9677873,model2
X,O,False,1747424497.1973646,model2
X,O,False,1747424497.3780472,model2
X,O,False,1747424497.5495977,model2
X,O,False,1747424497.7115827,model2
X,O,False,1747424497.905524,model2
X,A,False,1747424498.0869253,model1
X,O,False,1747424498.252741,model2
X,O,False,1747424498.4162211,model2
X,O,False,1747424498.5853453,model2
X,D,False,1747424498.7779446,model1
X,X,True,1747424507.6732488,model2
X,C,False,1747424507.882663,model1
X,L,False,1747424508.180581,model1
X,L,False,1747424508.3384192,model1
X,L,False,1747424508.4889646,model1
X,L,False,1747424508.6545517,model1
X,L,False,1747424508.8512921,model1
X,L,False,1747424509.002983,model1
X,L,False,1747424509.1522458,model1
X,L,False,1747424509.2939332,model1
X,L,False,1747424509.438082,model1
X,D,False,1747424509.5920854,model1
X,V,False,1747424509.7435193,model2
X,V,False,1747424509.9002922,model2
X,V,False,1747424510.0469701,model2
X,V,False,1747424510.195272,model2
X,D,False,1747424510.3492537,model1
X,G,False,1747424510.499136,model1
X,G,False,1747424510.6460385,model1
X,G,False,1747424510.7898276,model1
X,G,False,1747424510.9313085,model1
X,G,False,1747424511.078583,model1
X,G,False,1747424511.2251873,model1
X,G,False,1747424511.3706727,model1
X,G,False,1747424511.515096,model1
X,G,False,1747424511.660806,model1
X,G,False,1747424511.8087897,model1
X,G,False,1747424511.9645069,model1
X,G,False,1747424512.1087286,model1
X,G,False,1747424512.2578826,model1
X,Z,False,1747424512.4028807,model2
X,X,True,1747424512.5506425,model2
X,G,False,1747424512.7017863,model1
X,G,False,1747424512.855384,model1
X,G,False,1747424513.0086408,model1
X,G,False,1747424513.1570117,model1
X,G,False,1747424513.3031313,model1
X,G,False,1747424513.4597976,model1
X,G,False,1747424513.6077712,model1
X,G,False,1747424513.7565367,model1
X,G,False,1747424513.9019196,model1
X,G,False,1747424514.0498338,model1
X,G,False,1747424514.2078726,model1
X,G,False,1747424514.3599389,model1
X,G,False,1747424514.50651,model1
X,G,False,1747424514.6545577,model1
X,G,False,1747424514.808401,model1
X,G,False,1747424514.9532342,model1
X,P,False,1747424515.1046157,model2
X,P,False,1747424515.2558782,model2
X,P,False,1747424515.4029608,model2
X,P,False,1747424515.5513785,model2
X,P,False,1747424515.695428,model2
X,P,False,1747424515.8425274,model2
X,G,False,1747424515.9848225,model1
X,P,False,1747424516.130883,model2
X,P,False,1747424516.2768302,model2
X,P,False,1747424516.4235015,model2
X,P,False,1747424516.5850778,model2
X,P,False,1747424516.7307985,model2
X,P,False,1747424516.9304209,model2
X,P,False,1747424517.0765655,model2
X,P,False,1747424517.2259398,model2
X,P,False,1747424517.370325,model2
X,P,False,1747424517.5190985,model2
X,X,True,1747424517.6696153,model2
X,X,True,1747424517.8178189,model2
X,X,True,1747424517.9615078,model2
X,X,True,1747424518.1087637,model2
X,P,False,1747424518.2601461,model2
X,P,False,1747424518.4088163,model2
X,P,False,1747424518.5625565,model2
X,P,False,1747424518.7290268,model2
X,P,False,1747424518.896014,model2
X,X,True,1747424519.0435894,model2
X,P,False,1747424519.1898646,model2
X,P,False,1747424519.3350945,model2
X,X,True,1747424519.4777503,model2
X,X,True,1747424519.623099,model2
X,X,True,1747424519.772422,model2
X,X,True,1747424519.9206314,model2
X,X,True,1747424520.0772219,model2
X,P,False,1747424520.2285893,model2
X,P,False,1747424520.376248,model2
X,X,True,1747424520.5219526,model2
X,X,True,1747424520.669618,model2
X,P,False,1747424520.819606,model2
X,P,False,1747424520.9640412,model2
X,X,True,1747424521.1136572,model2
X,P,False,1747424521.2723732,model2
X,P,False,1747424521.4188972,model2
X,P,False,1747424521.5680072,model2
X,P,False,1747424521.717511,model2
X,P,False,1747424521.8625896,model2
X,X,True,1747424522.010001,model2
X,P,False,1747424522.154351,model2
X,X,True,1747424522.3051257,model2
X,X,True,1747424522.4541073,model2
X,P,False,1747424522.6029572,model2
X,X,True,1747424522.7492037,model2
X,X,True,1747424522.8924649,model2
X,X,True,1747424523.0397966,model2
X,X,True,1747424523.1910229,model2
X,X,True,1747424523.3413045,model2
X,X,True,1747424523.4850037,model2
X,X,True,1747424523.641282,model2
X,X,True,1747424523.7933989,model2
X,X,True,1747424523.9458623,model2
X,X,True,1747424524.0945346,model2
X,X,True,1747424524.238623,model2
X,P,False,1747424524.3864489,model2
X,X,True,1747424524.5335462,model2
X,X,True,1747424524.6792657,model2
X,X,True,1747424524.8290524,model2
X,P,False,1747424524.9920216,model2
X,P,False,1747424525.1476305,model2
X,P,False,1747424525.316844,model2
X,P,False,1747424525.463507,model2
X,P,False,1747424525.6124153,model2
X,P,False,1747424525.7549117,model2
X,P,False,1747424525.9014554,model2
X,P,False,1747424526.05055,model2
X,P,False,1747424526.1978333,model2
X,G,False,1747424526.3506908,model1
X,G,False,1747424526.4981647,model1
X,G,False,1747424526.6444843,model1
X,G,False,1747424526.7865944,model1
X,X,True,1747424526.9290445,model2
X,G,False,1747424527.0734656,model1
X,G,False,1747424527.2233207,model1
X,O,False,1747424527.37527,model2
X,G,False,1747424527.5326219,model1
X,G,False,1747424527.6791358,model1
X,G,False,1747424527.8488047,model1
X,G,False,1747424527.9958773,model1
X,G,False,1747424528.1422744,model1
X,G,False,1747424528.287826,model1
X,G,False,1747424528.4409459,model1
X,G,False,1747424528.590313,model1
X,G,False,1747424528.736171,model1
X,G,False,1747424528.8862066,model1
X,G,False,1747424529.0431683,model1
X,G,False,1747424529.1996086,model1
X,G,False,1747424529.3533945,model1
X,G,False,1747424529.4997077,model1
X,G,False,1747424529.646434,model1
